iter	Logloss
1512	0.3817012312
1513	0.3816813933
1514	0.3816643647
1515	0.3816416675
1516	0.3816198639
1517	0.3816183762
1518	0.3815981994
1519	0.3815754926
1520	0.3815458426
1521	0.3815206541
1522	0.3814964418
1523	0.3814760671
1524	0.3814537349
1525	0.3814371526
1526	0.3814089231
1527	0.3814005458
1528	0.3813784818
1529	0.3813608348
1530	0.3813423359
1531	0.381322388
1532	0.3812948253
1533	0.3812718451
1534	0.3812545916
1535	0.3812364367
1536	0.3812114488
1537	0.3812076258
1538	0.3811836958
1539	0.3811615691
1540	0.3811413625
1541	0.3811174406
1542	0.3811002494
1543	0.3810797837
1544	0.3810607395
1545	0.3810337864
1546	0.3810109946
1547	0.3810050749
1548	0.3809840803
1549	0.3809620756
1550	0.3809606534
1551	0.3809387976
1552	0.3809201487
1553	0.3808916175
1554	0.3808641022
1555	0.3808571763
1556	0.3808346397
1557	0.3808150145
1558	0.3807887021
1559	0.3807654091
1560	0.3807502161
1561	0.3807253778
1562	0.3807060948
1563	0.3806852292
1564	0.3806673689
1565	0.3806468888
1566	0.3806372538
1567	0.3806107442
1568	0.3805915227
1569	0.3805704718
1570	0.3805692655
1571	0.3805452361
1572	0.3805208003
1573	0.38049979
1574	0.380478546
1575	0.3804526011
1576	0.3804345021
1577	0.3804050646
1578	0.3803881423
1579	0.3803609157
1580	0.3803410675
1581	0.3803207884
1582	0.3802924196
1583	0.3802770273
1584	0.3802457526
1585	0.3802265406
1586	0.3802062334
1587	0.3801896246
1588	0.380169104
1589	0.3801504617
1590	0.3801292615
1591	0.3801069121
1592	0.3800886686
1593	0.3800678794
1594	0.3800408775
1595	0.3800237211
1596	0.3800090779
1597	0.3799849153
1598	0.3799837336
1599	0.3799528334
1600	0.3799294589
1601	0.3799131699
1602	0.3798873477
1603	0.3798777142
1604	0.3798588558
1605	0.3798395478
1606	0.3798374502
1607	0.3798166673
1608	0.3797963129
1609	0.3797802479
1610	0.3797583277
1611	0.3797385671
1612	0.3797242871
1613	0.3797058952
1614	0.379686031
1615	0.3796705466
1616	0.3796504066
1617	0.3796263913
1618	0.3796060554
1619	0.3795849933
1620	0.3795636661
1621	0.3795362712
1622	0.3795305065
1623	0.3795045029
1624	0.3794799091
1625	0.3794593574
1626	0.3794409917
1627	0.3794197552
1628	0.379400899
1629	0.3793900019
1630	0.3793670806
1631	0.3793493175
1632	0.3793221401
1633	0.3793011149
1634	0.3792830194
1635	0.3792569909
1636	0.3792367254
1637	0.3792214574
1638	0.3792104444
1639	0.3791907379
1640	0.3791671472
1641	0.3791453913
1642	0.3791251804
1643	0.3790970283
1644	0.3790764975
1645	0.3790614177
1646	0.3790408558
1647	0.3790166367
1648	0.3789926449
1649	0.3789727751
1650	0.3789478785
1651	0.3789290822
1652	0.378907783
1653	0.3788874666
1654	0.3788591927
1655	0.3788391173
1656	0.3788219222
1657	0.3788018363
1658	0.3787812061
1659	0.3787556585
1660	0.3787332827
1661	0.3787091154
1662	0.3786878201
1663	0.3786806299
1664	0.3786592376
1665	0.3786374929
1666	0.3786164396
1667	0.378597057
1668	0.3785826503
1669	0.3785610993
1670	0.3785435687
1671	0.3785229699
1672	0.3785012235
1673	0.3784764445
1674	0.3784582118
1675	0.3784326865
1676	0.3784130541
1677	0.3783897501
1678	0.3783686577
1679	0.3783492327
1680	0.3783325412
1681	0.3783083933
1682	0.3783072888
1683	0.3783057372
1684	0.3782783413
1685	0.3782548259
1686	0.3782345928
1687	0.3782109916
1688	0.3781951237
1689	0.3781726881
1690	0.3781514927
1691	0.3781343761
1692	0.3781154433
1693	0.3780917998
1694	0.3780696122
1695	0.3780467561
1696	0.3780291085
1697	0.3780033562
1698	0.3779791974
1699	0.3779615509
1700	0.377945634
1701	0.3779257222
1702	0.3779114177
1703	0.377890351
1704	0.3778711333
1705	0.3778494737
1706	0.3778236754
1707	0.3778006478
1708	0.3777837936
1709	0.3777696785
1710	0.3777530624
1711	0.3777386865
1712	0.377717658
1713	0.377695692
1714	0.3776734397
1715	0.3776531894
1716	0.3776344619
1717	0.3776122984
1718	0.3775870649
1719	0.377568414
1720	0.3775546186
1721	0.3775410741
1722	0.3775222353
1723	0.3774958038
1724	0.3774797894
1725	0.3774614885
1726	0.3774563852
1727	0.3774399078
1728	0.3774194786
1729	0.3773986116
1730	0.3773712049
1731	0.3773544972
1732	0.3773370052
1733	0.3773263783
1734	0.3773252468
1735	0.3773085206
1736	0.3772932888
1737	0.3772746967
1738	0.3772478968
1739	0.3772272099
1740	0.3772098696
1741	0.3771911203
1742	0.3771640892
1743	0.3771441534
1744	0.377126146
1745	0.3771094242
1746	0.3770855127
1747	0.3770672006
1748	0.3770536038
1749	0.3770329733
1750	0.3770165786
1751	0.3769923312
1752	0.3769735492
1753	0.3769479509
1754	0.3769309306
1755	0.3769147255
1756	0.3768974038
1757	0.3768828218
1758	0.3768561456
1759	0.3768322204
1760	0.3768082995
1761	0.376807178
1762	0.3767850074
1763	0.3767653708
1764	0.37674748
1765	0.3767233831
1766	0.3767077164
1767	0.3766854204
1768	0.3766631769
1769	0.3766490039
1770	0.3766278606
1771	0.3766110646
1772	0.3765902876
1773	0.3765711645
1774	0.3765502153
1775	0.3765325009
1776	0.3765128757
1777	0.3764946266
1778	0.3764742874
1779	0.3764586667
1780	0.3764427302
1781	0.3764225088
1782	0.3763919116
1783	0.3763688927
1784	0.3763679329
1785	0.3763519595
1786	0.3763356941
1787	0.3763119943
1788	0.376290819
1789	0.3762721028
1790	0.3762575869
1791	0.3762328327
1792	0.3762062087
1793	0.3761975474
1794	0.3761712138
1795	0.376144852
1796	0.376123117
1797	0.3761106133
1798	0.3760920591
1799	0.376067836
1800	0.3760495075
1801	0.376029289
1802	0.3760274214
1803	0.3760089724
1804	0.3759909296
1805	0.3759744039
1806	0.375958098
1807	0.3759328011
1808	0.3759149763
1809	0.3758971497
1810	0.3758938356
1811	0.3758752242
1812	0.3758539178
1813	0.3758323219
1814	0.3758118433
1815	0.3757924782
1816	0.3757804656
1817	0.3757601713
1818	0.375756789
1819	0.3757414011
1820	0.3757272401
1821	0.3757028019
1822	0.3756729713
1823	0.3756499912
1824	0.3756302301
1825	0.3756103827
1826	0.3755934304
1827	0.3755704809
1828	0.3755555395
1829	0.3755372656
1830	0.3755233531
1831	0.3755077493
1832	0.3754884652
1833	0.3754626443
1834	0.3754468567
1835	0.3754279455
1836	0.3754065334
1837	0.3753932467
1838	0.3753713361
1839	0.3753536396
1840	0.3753388284
1841	0.3753172359
1842	0.3752941984
1843	0.3752735521
1844	0.3752592071
1845	0.3752464122
1846	0.3752358819
1847	0.3752124848
1848	0.3751918947
1849	0.3751720203
1850	0.3751452412
1851	0.3751275789
1852	0.375103629
1853	0.3750994501
1854	0.3750716365
1855	0.3750517257
1856	0.3750293387
1857	0.3750033747
1858	0.3749930927
1859	0.3749781474
1860	0.3749553898
1861	0.3749373998
1862	0.374915321
1863	0.3748921581
1864	0.3748650692
1865	0.3748405106
1866	0.3748245818
1867	0.3748010861
1868	0.3747815908
1869	0.3747580242
1870	0.3747409028
1871	0.3747182919
1872	0.3746947651
1873	0.3746666985
1874	0.3746575934
1875	0.3746408091
1876	0.3746224948
1877	0.3746022318
1878	0.3745901808
1879	0.374568142
1880	0.3745435484
1881	0.3745238943
1882	0.3744979587
1883	0.3744844731
1884	0.3744653275
1885	0.3744438391
1886	0.3744245157
1887	0.3744062131
1888	0.3743771252
1889	0.3743577119
1890	0.3743424003
1891	0.3743207222
1892	0.3743058005
1893	0.3743049077
1894	0.3742997698
1895	0.3742810056
1896	0.3742609524
1897	0.3742454579
1898	0.3742221305
1899	0.3742042487
1900	0.3741824929
1901	0.3741641502
1902	0.3741464074
1903	0.3741242102
1904	0.3741032539
1905	0.3740868575
1906	0.3740687789
1907	0.3740459787
1908	0.3740308082
1909	0.3740144755
1910	0.3739976933
1911	0.3739690719
1912	0.3739478252
1913	0.3739306216
1914	0.3739128499
1915	0.3738979366
1916	0.3738801271
1917	0.3738583557
1918	0.3738404942
1919	0.3738381891
1920	0.3738114854
1921	0.3737888824
1922	0.3737751941
1923	0.37375569
1924	0.3737396531
1925	0.373719058
1926	0.3737015519
1927	0.3736816496
1928	0.3736620322
1929	0.3736437387
1930	0.3736264062
1931	0.3736074347
1932	0.3735846976
1933	0.373566607
1934	0.3735480436
1935	0.3735268643
1936	0.3735100838
1937	0.3734923996
1938	0.373471651
1939	0.373452069
1940	0.3734332317
1941	0.3734122088
1942	0.3734098644
1943	0.3733883276
1944	0.3733696288
1945	0.3733513211
1946	0.3733326021
1947	0.373320338
1948	0.3733026902
1949	0.3732797819
1950	0.3732582784
1951	0.3732374903
1952	0.373208693
1953	0.373196615
1954	0.3731770768
1955	0.3731585946
1956	0.3731577414
1957	0.3731484975
1958	0.3731277316
1959	0.3731060493
1960	0.3730851198
1961	0.3730628686
1962	0.3730472107
1963	0.3730306869
1964	0.3730157218
1965	0.3729874309
1966	0.3729686832
1967	0.3729475904
1968	0.3729341199
1969	0.372910376
1970	0.3728948172
1971	0.3728726445
1972	0.3728458211
1973	0.3728203393
1974	0.3728066152
1975	0.3727812472
1976	0.3727668885
1977	0.3727471444
1978	0.3727318887
1979	0.3727143201
1980	0.372696653
1981	0.3726772496
1982	0.3726569002
1983	0.3726332335
1984	0.3726114108
1985	0.3725911079
1986	0.3725682815
1987	0.3725525759
1988	0.3725281849
1989	0.3725135296
1990	0.3724885433
1991	0.3724661131
1992	0.3724486671
1993	0.3724292987
1994	0.3724110245
1995	0.3723971353
1996	0.3723962982
1997	0.3723783592
1998	0.3723591501
1999	0.3723449739
2000	0.3723295554
2001	0.3723121382
2002	0.3722948603
2003	0.37227697
2004	0.3722494076
2005	0.3722323931
2006	0.3722116465
2007	0.372195601
2008	0.3721908054
2009	0.3721704222
2010	0.3721526255
2011	0.3721398002
2012	0.3721125313
2013	0.372090663
2014	0.3720713976
2015	0.3720540205
2016	0.372035259
2017	0.372014919
2018	0.371986993
2019	0.3719747318
2020	0.371954721
2021	0.3719288127
2022	0.3719275765
2023	0.3719130978
2024	0.3718936049
2025	0.3718769652
2026	0.3718605665
2027	0.3718597506
2028	0.3718468533
2029	0.3718253731
2030	0.3718102559
2031	0.371792092
2032	0.3717762262
2033	0.3717609824
2034	0.3717467568
2035	0.3717308088
2036	0.3717062355
2037	0.3716840133
2038	0.3716635737
2039	0.3716438921
2040	0.3716202027
2041	0.3716038791
2042	0.3715872187
2043	0.3715652972
2044	0.3715462639
2045	0.3715289575
2046	0.3715133493
2047	0.3714996678
2048	0.3714821273
2049	0.371456972
2050	0.3714373801
2051	0.3714179326
2052	0.3714008579
2053	0.371383906
2054	0.371366563
2055	0.3713495042
2056	0.3713304264
2057	0.37131431
2058	0.3712941802
2059	0.3712738205
2060	0.3712501587
2061	0.3712294301
2062	0.3712160766
2063	0.3711966601
2064	0.3711762754
2065	0.3711561064
2066	0.3711369032
2067	0.3711103426
2068	0.3710850807
2069	0.3710649261
2070	0.3710384581
2071	0.3710187251
2072	0.3709976756
2073	0.3709755766
2074	0.370955559
2075	0.3709356289
2076	0.3709127878
2077	0.3708986133
2078	0.37088471
2079	0.370861713
2080	0.3708411482
2081	0.3708199189
2082	0.3708017295
2083	0.370783904
2084	0.3707631519
2085	0.3707471161
2086	0.3707410808
2087	0.3707321234
2088	0.3707072261
2089	0.3706930809
2090	0.370671993
2091	0.3706707775
2092	0.3706521993
2093	0.3706373451
2094	0.3706164405
2095	0.3705989725
2096	0.3705848424
2097	0.370563127
2098	0.3705483594
2099	0.370530402
2100	0.370514149
2101	0.3704926911
2102	0.3704729508
2103	0.3704591661
2104	0.3704413019
2105	0.3704147505
2106	0.3703933498
2107	0.3703732362
2108	0.3703568936
2109	0.370340739
2110	0.3703204011
2111	0.3703069534
2112	0.3702894896
2113	0.3702737103
2114	0.3702481515
2115	0.3702237285
2116	0.3702089675
2117	0.3701885064
2118	0.3701697064
2119	0.3701449305
2120	0.3701315608
2121	0.3701131445
2122	0.3700993868
2123	0.3700727237
2124	0.370052413
2125	0.3700273469
2126	0.3700112924
2127	0.3699953679
2128	0.3699757809
2129	0.3699565536
2130	0.3699367905
2131	0.3699194314
2132	0.3698963948
2133	0.3698811429
2134	0.3698662703
2135	0.3698568541
2136	0.3698409644
2137	0.3698172212
2138	0.3697913486
2139	0.3697744553
2140	0.3697536113
2141	0.3697337377
2142	0.369716403
2143	0.3697015038
2144	0.369684277
2145	0.3696661249
2146	0.3696472671
2147	0.3696341934
2148	0.3696112826
2149	0.3695958344
2150	0.3695789995
2151	0.369559494
2152	0.3695450218
2153	0.3695224275
2154	0.3695072195
2155	0.369488428
2156	0.369474627
2157	0.3694566631
2158	0.3694414173
2159	0.3694252811
2160	0.3694209813
2161	0.3693962225
2162	0.3693729978
2163	0.3693503793
2164	0.369331819
2165	0.3693147731
2166	0.3692996457
2167	0.3692806747
2168	0.36925988
2169	0.3692420003
2170	0.3692222865
2171	0.3692058508
2172	0.3691864209
2173	0.369166165
2174	0.3691402188
2175	0.3691168807
2176	0.3690999761
2177	0.3690836878
2178	0.3690741409
2179	0.3690585039
2180	0.3690430202
2181	0.3690257712
2182	0.3690105446
2183	0.368989039
2184	0.3689622632
2185	0.3689470609
2186	0.3689300756
2187	0.3689086625
2188	0.3688932266
2189	0.36888166
2190	0.3688656735
2191	0.3688480746
2192	0.3688241721
2193	0.3688071229
2194	0.3687910045
2195	0.368777411
2196	0.3687586251
2197	0.3687389548
2198	0.3687256899
2199	0.3687096376
2200	0.3686834825
2201	0.3686701925
2202	0.3686454805
2203	0.3686269358
2204	0.3686131725
2205	0.3685934468
2206	0.3685759458
2207	0.3685601991
2208	0.3685444997
2209	0.3685399199
2210	0.3685201878
2211	0.3685009931
2212	0.3684814069
2213	0.3684570434
2214	0.3684434253
2215	0.3684242345
2216	0.3684051602
2217	0.3683833026
2218	0.3683652581
2219	0.3683396642
2220	0.3683252055
2221	0.368300499
2222	0.3682810878
2223	0.3682638332
2224	0.3682490137
2225	0.3682273547
2226	0.3682080236
2227	0.3681946603
2228	0.3681772638
2229	0.3681576719
2230	0.3681395018
2231	0.3681216872
2232	0.368105284
2233	0.3680966862
2234	0.368080837
2235	0.3680630008
2236	0.368056705
2237	0.3680357298
2238	0.3680161851
2239	0.3680020643
2240	0.3679793939
2241	0.367961913
2242	0.3679427903
2243	0.3679312073
2244	0.3679146954
2245	0.3678978942
2246	0.3678710391
2247	0.3678525569
2248	0.367836226
2249	0.3678208241
2250	0.3678017974
2251	0.3677855433
2252	0.3677641728
2253	0.3677441293
2254	0.3677251913
2255	0.3676986909
2256	0.3676903914
2257	0.3676741026
2258	0.3676550768
2259	0.3676380404
2260	0.3676119001
2261	0.367591475
2262	0.3675693637
2263	0.3675457563
2264	0.3675256609
2265	0.3675053242
2266	0.3674871621
2267	0.3674710963
2268	0.36745516
2269	0.3674345344
2270	0.3674164731
2271	0.3674012394
2272	0.3673767181
2273	0.3673584097
2274	0.367343953
2275	0.367325762
2276	0.3673164018
2277	0.3672986001
2278	0.3672856446
2279	0.367272375
2280	0.3672551116
2281	0.3672352238
2282	0.3672187645
2283	0.3672000116
2284	0.3671841201
2285	0.3671617684
2286	0.3671487346
2287	0.3671370115
2288	0.3671232063
2289	0.3671070464
2290	0.3670822105
2291	0.3670660176
2292	0.3670462829
2293	0.3670301579
2294	0.3670261288
2295	0.367003139
2296	0.3669876111
2297	0.3669715834
2298	0.3669565477
2299	0.3669367437
2300	0.3669169995
2301	0.3668988671
2302	0.3668818233
2303	0.3668656287
2304	0.3668523603
2305	0.3668279206
2306	0.3668008765
2307	0.3667830012
2308	0.3667647069
2309	0.3667415658
2310	0.3667261172
2311	0.3667123577
2312	0.3666958336
2313	0.3666715763
2314	0.3666529296
2315	0.3666349225
2316	0.3666115865
2317	0.3665948667
2318	0.3665920109
2319	0.3665774177
2320	0.3665530883
2321	0.3665421254
2322	0.3665261192
2323	0.3665058161
2324	0.3664881068
2325	0.3664640516
2326	0.366441791
2327	0.3664394286
2328	0.3664268626
2329	0.3664086643
2330	0.3663923972
2331	0.3663752829
2332	0.3663497151
2333	0.3663309654
2334	0.3663096622
2335	0.3662937226
2336	0.3662756516
2337	0.366258829
2338	0.3662401338
2339	0.3662273419
2340	0.3662149146
2341	0.3662027803
2342	0.3661851134
2343	0.3661657095
2344	0.3661421888
2345	0.3661251534
2346	0.3661088825
2347	0.3660857239
2348	0.3660676107
2349	0.3660436956
2350	0.366026153
2351	0.3659960464
2352	0.3659778513
2353	0.3659643416
2354	0.3659380098
2355	0.3659180966
2356	0.3658988378
2357	0.3658838543
2358	0.3658650728
2359	0.3658492133
2360	0.3658295684
2361	0.3658109963
2362	0.3657933262
2363	0.3657691242
2364	0.3657514574
2365	0.3657357196
2366	0.3657138379
2367	0.3656944056
2368	0.3656765271
2369	0.365655146
2370	0.3656432415
2371	0.3656335684
2372	0.3656169428
2373	0.3656025179
2374	0.3655773782
2375	0.3655740109
2376	0.3655556903
2377	0.3655300811
2378	0.3655137457
2379	0.3654934681
2380	0.3654732622
2381	0.3654499378
2382	0.3654419606
2383	0.365420553
2384	0.3654069084
2385	0.3653937055
2386	0.3653925728
2387	0.3653739311
2388	0.3653586803
2389	0.3653397491
2390	0.3653259269
2391	0.3653024619
2392	0.3652839005
2393	0.3652671526
2394	0.3652518239
2395	0.3652297604
2396	0.3652141531
2397	0.3652005161
2398	0.3651785129
2399	0.3651586702
2400	0.3651424192
2401	0.3651246808
2402	0.3651037601
2403	0.3650831201
2404	0.3650677132
2405	0.3650481271
2406	0.365031779
2407	0.3650068676
2408	0.3649900843
2409	0.3649692951
2410	0.3649543403
2411	0.3649297606
2412	0.3649101007
2413	0.3648928149
2414	0.3648719415
2415	0.3648527148
2416	0.3648355917
2417	0.3648209681
2418	0.3647996867
2419	0.3647770955
2420	0.3647622228
2421	0.3647509062
2422	0.3647299748
2423	0.3647072416
2424	0.3646953756
2425	0.3646752374
2426	0.3646518515
2427	0.3646370513
2428	0.3646273736
2429	0.3646129985
2430	0.3645991108
2431	0.3645949978
2432	0.3645795143
2433	0.3645563512
2434	0.3645333945
2435	0.3645126672
2436	0.3644915057
2437	0.3644786406
2438	0.364460625
2439	0.3644436454
2440	0.364423219
2441	0.364406814
2442	0.3643833557
2443	0.364362617
2444	0.3643457109
2445	0.3643274434
2446	0.3643123526
2447	0.3642979645
2448	0.3642774852
2449	0.3642546969
2450	0.3642508322
2451	0.3642322954
2452	0.3642152213
2453	0.3641906099
2454	0.364166085
2455	0.3641528934
2456	0.3641364618
2457	0.3641175007
2458	0.3641042526
2459	0.3640865598
2460	0.3640704304
2461	0.3640574384
2462	0.3640432753
2463	0.3640240939
2464	0.3640078412
2465	0.3639891342
2466	0.3639643886
2467	0.3639629547
2468	0.3639416267
2469	0.3639247261
2470	0.3639122901
2471	0.3638867823
2472	0.363869454
2473	0.3638537419
2474	0.3638364495
2475	0.3638234387
2476	0.3638044798
2477	0.3637869466
2478	0.3637640157
2479	0.3637424998
2480	0.3637286446
2481	0.3637119983
2482	0.3636972703
2483	0.3636812819
2484	0.3636669676
2485	0.3636531592
2486	0.3636346746
2487	0.3636154786
2488	0.3636049486
2489	0.363588988
2490	0.3635730711
2491	0.3635509232
2492	0.3635386717
2493	0.3635158462
2494	0.3635035079
2495	0.3634812239
2496	0.3634658647
2497	0.3634607094
2498	0.3634453047
2499	0.3634236991
2500	0.3634012334
2501	0.3633809972
2502	0.3633664575
2503	0.3633465031
2504	0.3633299667
2505	0.3633279261
2506	0.3633015161
2507	0.3632815183
2508	0.3632550564
2509	0.3632410496
2510	0.3632245382
2511	0.363211124
2512	0.3631930465
2513	0.3631789271
2514	0.3631642021
2515	0.3631446175
2516	0.3631275337
2517	0.3631075416
2518	0.3630951122
2519	0.3630730134
2520	0.3630575637
2521	0.3630441088
2522	0.363028348
2523	0.3630100505
2524	0.3630082291
2525	0.3629908467
2526	0.3629671801
2527	0.362945997
2528	0.3629338796
2529	0.3629207157
2530	0.3629023753
2531	0.3628858039
2532	0.3628690663
2533	0.36286393
2534	0.3628458733
2535	0.362829562
2536	0.362807402
2537	0.3627863032
2538	0.3627683111
2539	0.362753248
2540	0.3627432538
2541	0.3627189795
2542	0.3627011328
2543	0.3626838831
2544	0.3626781755
2545	0.3626649931
2546	0.3626502561
2547	0.3626341833
2548	0.362618645
2549	0.3625997584
2550	0.3625844406
2551	0.3625629082
2552	0.3625472245
2553	0.3625249686
2554	0.3625083599
2555	0.3624893188
2556	0.3624730044
2557	0.3624506603
2558	0.3624290167
2559	0.362412495
2560	0.362387654
2561	0.362373421
2562	0.362352057
2563	0.3623482338
2564	0.3623316963
2565	0.362307093
2566	0.362293281
2567	0.3622799145
2568	0.3622630519
2569	0.3622457604
2570	0.3622268717
2571	0.3622011403
2572	0.3621878843
2573	0.3621666001
2574	0.362146654
2575	0.3621285379
2576	0.3621050021
2577	0.3620899426
2578	0.3620733303
2579	0.3620504325
2580	0.3620342942
2581	0.3620221716
2582	0.362001585
2583	0.3619805833
2584	0.3619642888
2585	0.3619466527
2586	0.3619329205
2587	0.3619187607
2588	0.3619005035
2589	0.3618741116
2590	0.3618463913
2591	0.3618301394
2592	0.3618131635
2593	0.3617940976
2594	0.3617751412
2595	0.3617523969
2596	0.361735061
2597	0.3617144922
2598	0.3616982456
2599	0.361675555
2600	0.3616571364
2601	0.3616406057
2602	0.3616386627
2603	0.3616227393
2604	0.3615996123
2605	0.3615833218
2606	0.3615613333
2607	0.3615465345
2608	0.3615257987
2609	0.3615026448
2610	0.3614837577
2611	0.361462885
2612	0.3614486867
2613	0.3614264282
2614	0.3614126328
2615	0.3613998412
2616	0.361385896
2617	0.3613690591
2618	0.3613436645
2619	0.3613231841
2620	0.3613097523
2621	0.3612898985
2622	0.3612661748
2623	0.3612472012
2624	0.361225107
2625	0.3612115458
2626	0.3611990473
2627	0.3611764171
2628	0.3611515612
2629	0.3611265928
2630	0.361110411
2631	0.3611085203
2632	0.3610917674
2633	0.3610802176
2634	0.3610633656
2635	0.3610417879
2636	0.3610196241
2637	0.3610056047
2638	0.3610036346
2639	0.3609901495
2640	0.3609711303
2641	0.3609562938
2642	0.360933768
2643	0.360913509
2644	0.3608982628
2645	0.3608822503
2646	0.3608579728
2647	0.3608442157
2648	0.360825873
2649	0.360809834
2650	0.3607871975
2651	0.360766128
2652	0.3607527427
2653	0.3607345998
2654	0.3607162712
2655	0.3606926816
2656	0.3606799831
2657	0.3606604975
2658	0.3606437247
2659	0.3606244795
2660	0.3606127657
2661	0.3605995921
2662	0.3605822103
2663	0.3605704738
2664	0.3605482525
2665	0.3605348096
2666	0.3605177961
2667	0.3604993617
2668	0.3604860324
2669	0.3604644447
2670	0.3604435278
2671	0.3604256421
2672	0.3604054918
2673	0.3603892368
2674	0.3603695883
2675	0.3603481688
2676	0.3603326021
2677	0.3603129946
2678	0.360297702
2679	0.3602827803
2680	0.360265247
2681	0.360246683
2682	0.3602208332
2683	0.3602049563
2684	0.3601825885
2685	0.3601617601
2686	0.3601504561
2687	0.3601349421
2688	0.360120714
2689	0.3601090551
2690	0.3600856244
2691	0.3600681396
2692	0.3600502886
2693	0.3600352092
2694	0.3600142786
2695	0.3599997549
2696	0.359989931
2697	0.3599757378
2698	0.3599556057
2699	0.3599354099
2700	0.3599175152
2701	0.3599157664
2702	0.3598986994
2703	0.359877171
2704	0.3598595704
2705	0.3598468119
2706	0.3598337511
2707	0.3598192821
2708	0.3598030537
2709	0.3597869028
2710	0.359773872
2711	0.3597534566
2712	0.3597360944
2713	0.3597316357
2714	0.3597107799
2715	0.3596882653
2716	0.3596734245
2717	0.3596568406
2718	0.3596396501
2719	0.3596205408
2720	0.3596035841
2721	0.3595894266
2722	0.3595808484
2723	0.3595779441
2724	0.3595636611
2725	0.3595502373
2726	0.3595286637
2727	0.3595116207
2728	0.3594995778
2729	0.3594860572
2730	0.3594851087
2731	0.3594671003
2732	0.359455052
2733	0.3594358264
2734	0.3594227459
2735	0.3594074523
2736	0.3593883687
2737	0.3593639608
2738	0.3593470846
2739	0.3593280445
2740	0.3593049317
2741	0.3592880611
2742	0.359271759
2743	0.3592545645
2744	0.3592334886
2745	0.3592120703
2746	0.3591927784
2747	0.3591803918
2748	0.3591589329
2749	0.3591461409
2750	0.3591302088
2751	0.3591173367
2752	0.3590967398
2753	0.3590877323
2754	0.3590670686
2755	0.359049896
2756	0.3590365021
2757	0.3590228871
2758	0.3590010335
2759	0.3589771236
2760	0.3589583831
2761	0.3589431541
2762	0.3589259805
2763	0.3589205651
2764	0.3589062024
2765	0.3588904193
2766	0.3588742182
2767	0.3588560416
2768	0.3588402676
2769	0.3588254186
2770	0.358808203
2771	0.3587928931
2772	0.3587851044
2773	0.3587640262
2774	0.3587438874
2775	0.3587253565
2776	0.3587128489
2777	0.3586976164
2778	0.3586821455
2779	0.3586663747
2780	0.3586463224
2781	0.3586293259
2782	0.3586127056
2783	0.3585962338
2784	0.3585773687
2785	0.358556987
2786	0.3585410089
2787	0.358523305
2788	0.3585048537
2789	0.3584866131
2790	0.3584691028
2791	0.3584553657
2792	0.3584365941
2793	0.3584210753
2794	0.3584154565
2795	0.3584011994
2796	0.3583813279
2797	0.3583661228
2798	0.3583502608
2799	0.3583269798
2800	0.3583069469
2801	0.358289203
2802	0.3582711693
2803	0.3582502498
2804	0.3582463451
2805	0.3582315203
2806	0.3582106241
2807	0.3581901101
2808	0.3581765482
2809	0.3581605371
2810	0.3581409552
2811	0.3581264793
2812	0.3581100711
2813	0.3580930541
2814	0.3580729208
2815	0.3580703594
2816	0.3580558199
2817	0.3580321372
2818	0.3580175452
2819	0.3580150272
2820	0.3579917923
2821	0.3579791874
2822	0.3579573177
2823	0.3579374773
2824	0.3579225253
2825	0.3579058561
2826	0.3578917567
2827	0.357875819
2828	0.3578544091
2829	0.3578320292
2830	0.3578166116
2831	0.3577985384
2832	0.3577823782
2833	0.3577684559
2834	0.3577545601
2835	0.3577389684
2836	0.3577181778
2837	0.3576928157
2838	0.3576795538
2839	0.357678703
2840	0.3576630655
2841	0.3576452746
2842	0.3576194313
2843	0.3575989117
2844	0.3575830113
2845	0.3575697673
2846	0.3575561883
2847	0.3575411731
2848	0.3575228043
2849	0.3575092601
2850	0.3574905377
2851	0.3574682938
2852	0.3574563376
2853	0.3574318961
2854	0.3574191485
2855	0.3573954729
2856	0.3573778632
2857	0.3573635716
2858	0.3573489763
2859	0.3573331932
2860	0.3573188092
2861	0.3572999456
2862	0.3572807887
2863	0.3572602409
2864	0.3572415144
2865	0.3572257853
2866	0.3572083324
2867	0.3571897038
2868	0.3571700363
2869	0.3571511291
2870	0.3571324694
2871	0.3571121258
2872	0.35709398
2873	0.3570789713
2874	0.3570579073
2875	0.3570459743
2876	0.3570256027
2877	0.3570102735
2878	0.3569849826
2879	0.3569624402
2880	0.3569446351
2881	0.3569281296
2882	0.3569073783
2883	0.3568871485
2884	0.3568773638
2885	0.3568611643
2886	0.3568413233
2887	0.3568236559
2888	0.3568057345
2889	0.3567903302
2890	0.3567780122
2891	0.3567630307
2892	0.3567577656
2893	0.3567440739
2894	0.3567290157
2895	0.3567083197
2896	0.3566904112
2897	0.3566777127
2898	0.3566623059
2899	0.3566482467
2900	0.3566320184
2901	0.3566116467
2902	0.3565861954
2903	0.3565660773
2904	0.3565453844
2905	0.3565323199
2906	0.3565293008
2907	0.3565112111
2908	0.3564976632
2909	0.3564823653
2910	0.3564601309
2911	0.3564375421
2912	0.3564128588
2913	0.3563912371
2914	0.3563768101
2915	0.356365288
2916	0.3563455502
2917	0.3563221317
2918	0.3563023568
2919	0.3562838899
2920	0.3562669069
2921	0.3562526349
2922	0.3562369656
2923	0.3562178294
2924	0.3561982346
